country,year,value
Chad,2066,6.72
Togo,2066,13.2
Thailand,2066,40.6
Tajikistan,2066,27.3
Turkmenistan,2066,28.1
Timor-Leste,2066,5.14
Tonga,2066,23.9
Trinidad and Tobago,2066,48.5
Tunisia,2066,33.7
Turkey,2066,48.3
Tuvalu,2066,31.4
Taiwan,2066,79.3
Tanzania,2066,10.2
Uganda,2066,10.2
Ukraine,2066,24.1
Uruguay,2066,56.3
USA,2066,115.0
Uzbekistan,2066,10.9
St. Vincent and the Grenadines,2066,37.3
Venezuela,2066,12.7
Vietnam,2066,49.6
Vanuatu,2066,10.2
Samoa,2066,25.3
Yemen,2066,4.58
South Africa,2066,25.4
Zambia,2066,7.77
Zimbabwe,2066,10.7
Afghanistan,2067,6.36
Angola,2067,11.7
Albania,2067,41.1
Andorra,2067,77.4
UAE,2067,99.1
Argentina,2067,44.6
Armenia,2067,23.5
Antigua and Barbuda,2067,46.0
Australia,2067,95.4
Austria,2067,97.1
Azerbaijan,2067,46.3
Burundi,2067,4.26
Belgium,2067,89.6
Benin,2067,15.0
Burkina Faso,2067,12.3
Bangladesh,2067,16.9
Bulgaria,2067,75.1
Bahrain,2067,75.4
Bahamas,2067,56.4
Bosnia and Herzegovina,2067,78.0
Belarus,2067,36.1
Belize,2067,22.3
Bolivia,2067,49.8
Brazil,2067,46.8
Barbados,2067,35.8
Brunei,2067,82.7
Bhutan,2067,42.3
Botswana,2067,23.7
Central African Republic,2067,4.7
Canada,2067,94.4
Switzerland,2067,94.0
Chile,2067,56.1
China,2067,39.3
Cote d'Ivoire,2067,19.0
Cameroon,2067,16.9
"Congo, Dem. Rep.",2067,5.78
"Congo, Rep.",2067,7.57
Colombia,2067,35.8
Comoros,2067,14.9
Cape Verde,2067,30.6
Costa Rica,2067,53.3
Cuba,2067,27.2
Cyprus,2067,93.3
Czech Republic,2067,71.1
Germany,2067,91.9
Djibouti,2067,18.9
Dominica,2067,31.2
Denmark,2067,92.2
Dominican Republic,2067,34.8
Algeria,2067,22.7
Ecuador,2067,36.5
Egypt,2067,19.8
Eritrea,2067,8.87
Spain,2067,85.7
Estonia,2067,75.5
Ethiopia,2067,16.5
Finland,2067,90.0
Fiji,2067,19.0
France,2067,95.4
"Micronesia, Fed. Sts.",2067,13.4
Gabon,2067,27.4
UK,2067,93.8
Georgia,2067,21.7
Ghana,2067,16.0
Guinea,2067,13.7
Gambia,2067,13.0
Guinea-Bissau,2067,10.3
Equatorial Guinea,2067,23.1
Greece,2067,60.4
Grenada,2067,36.2
Guatemala,2067,28.9
Guyana,2067,104.0
"Hong Kong, China",2067,85.6
Honduras,2067,27.7
Croatia,2067,68.6
Haiti,2067,7.74
Hungary,2067,60.8
Indonesia,2067,22.2
India,2067,17.8
Ireland,2067,68.8
Iran,2067,36.3
Iraq,2067,26.7
Iceland,2067,85.7
Israel,2067,70.4
Italy,2067,87.1
Jamaica,2067,37.4
Jordan,2067,35.5
Japan,2067,84.2
Kazakhstan,2067,25.5
Kenya,2067,11.5
Kyrgyz Republic,2067,19.9
Cambodia,2067,20.3
Kiribati,2067,14.1
St. Kitts and Nevis,2067,54.1
South Korea,2067,78.4
Kuwait,2067,70.7
Lao,2067,19.7
Lebanon,2067,48.7
Liberia,2067,9.03
Libya,2067,48.6
St. Lucia,2067,46.8
Sri Lanka,2067,23.4
Lesotho,2067,9.29
Lithuania,2067,79.2
Luxembourg,2067,84.9
Latvia,2067,70.9
Morocco,2067,32.2
Monaco,2067,46.1
Moldova,2067,22.3
Madagascar,2067,3.77
Maldives,2067,44.7
Mexico,2067,32.3
Marshall Islands,2067,33.4
North Macedonia,2067,36.0
Mali,2067,12.2
Malta,2067,106.0
Myanmar,2067,18.3
Montenegro,2067,40.5
Mongolia,2067,25.3
Mozambique,2067,5.27
Mauritania,2067,19.7
Mauritius,2067,37.6
Malawi,2067,4.38
Malaysia,2067,70.6
Namibia,2067,25.3
Niger,2067,7.12
Nigeria,2067,9.47
Nicaragua,2067,35.4
Netherlands,2067,92.5
Norway,2067,94.9
Nepal,2067,22.9
Nauru,2067,20.3
New Zealand,2067,68.5
Oman,2067,59.4
Pakistan,2067,14.7
Panama,2067,63.3
Peru,2067,30.0
Philippines,2067,25.5
Palau,2067,40.4
Papua New Guinea,2067,11.0
Poland,2067,55.0
North Korea,2067,6.63
Portugal,2067,71.0
Paraguay,2067,46.8
Palestine,2067,30.1
Qatar,2067,120.0
Romania,2067,53.2
Russia,2067,39.9
Rwanda,2067,12.0
Saudi Arabia,2067,75.8
Sudan,2067,6.59
Senegal,2067,19.5
Singapore,2067,124.0
Solomon Islands,2067,7.76
Sierra Leone,2067,9.2
El Salvador,2067,33.0
San Marino,2067,81.3
Somalia,2067,5.92
Serbia,2067,49.6
South Sudan,2067,3.45
Sao Tome and Principe,2067,12.9
Suriname,2067,34.0
Slovak Republic,2067,49.5
Slovenia,2067,85.2
Sweden,2067,85.0
Eswatini,2067,16.9
Seychelles,2067,45.6
Syria,2067,6.92
Chad,2067,6.86
Togo,2067,13.5
Thailand,2067,41.2
Tajikistan,2067,28.0
Turkmenistan,2067,28.6
Timor-Leste,2067,5.26
Tonga,2067,24.4
Trinidad and Tobago,2067,49.1
Tunisia,2067,34.4
Turkey,2067,48.7
Tuvalu,2067,32.1
Taiwan,2067,79.5
Tanzania,2067,10.5
Uganda,2067,10.5
Ukraine,2067,24.6
Uruguay,2067,57.0
USA,2067,115.0
Uzbekistan,2067,11.1
St. Vincent and the Grenadines,2067,37.9
Venezuela,2067,13.0
Vietnam,2067,50.5
Vanuatu,2067,10.4
Samoa,2067,25.9
Yemen,2067,4.68
South Africa,2067,25.8
Zambia,2067,7.96
Zimbabwe,2067,11.0
Afghanistan,2068,6.49
Angola,2068,11.9
Albania,2068,41.8
Andorra,2068,77.9
UAE,2068,99.3
Argentina,2068,45.2
Armenia,2068,23.8
Antigua and Barbuda,2068,46.6
Australia,2068,95.9
Austria,2068,97.5
Azerbaijan,2068,47.0
Burundi,2068,4.33
Belgium,2068,90.0
Benin,2068,15.4
Burkina Faso,2068,12.6
Bangladesh,2068,17.2
Bulgaria,2068,75.9
Bahrain,2068,75.8
Bahamas,2068,57.0
Bosnia and Herzegovina,2068,79.2
Belarus,2068,36.7
Belize,2068,22.7
Bolivia,2068,50.9
Brazil,2068,47.6
Barbados,2068,36.4
Brunei,2068,83.0
Bhutan,2068,43.1
Botswana,2068,24.1
Central African Republic,2068,4.78
Canada,2068,95.0
Switzerland,2068,94.2
Chile,2068,56.8
China,2068,39.8
Cote d'Ivoire,2068,19.4
Cameroon,2068,17.3
"Congo, Dem. Rep.",2068,5.89
"Congo, Rep.",2068,7.76
Colombia,2068,36.4
Comoros,2068,15.3
Cape Verde,2068,31.3
Costa Rica,2068,54.0
Cuba,2068,27.7
Cyprus,2068,93.8
Czech Republic,2068,71.6
Germany,2068,92.4
Djibouti,2068,19.3
Dominica,2068,31.8
Denmark,2068,92.6
Dominican Republic,2068,35.3
Algeria,2068,23.1
Ecuador,2068,37.2
Egypt,2068,20.1
Eritrea,2068,9.08
Spain,2068,86.4
Estonia,2068,76.2
Ethiopia,2068,16.9
Finland,2068,90.5
Fiji,2068,19.3
France,2068,96.0
"Micronesia, Fed. Sts.",2068,13.7
Gabon,2068,27.9
UK,2068,94.4
Georgia,2068,22.0
Ghana,2068,16.4
Guinea,2068,14.0
Gambia,2068,13.3
Guinea-Bissau,2068,10.5
Equatorial Guinea,2068,23.6
Greece,2068,61.0
Grenada,2068,36.8
Guatemala,2068,29.5
Guyana,2068,104.0
"Hong Kong, China",2068,85.9
Honduras,2068,28.3
Croatia,2068,69.2
Haiti,2068,7.93
Hungary,2068,61.3
Indonesia,2068,22.6
India,2068,18.2
Ireland,2068,68.6
Iran,2068,36.9
Iraq,2068,27.3
Iceland,2068,86.1
Israel,2068,70.9
Italy,2068,87.7
Jamaica,2068,38.1
Jordan,2068,36.2
Japan,2068,84.8
Kazakhstan,2068,25.8
Kenya,2068,11.8
Kyrgyz Republic,2068,20.4
Cambodia,2068,20.8
Kiribati,2068,14.4
St. Kitts and Nevis,2068,54.7
South Korea,2068,78.8
Kuwait,2068,71.1
Lao,2068,20.1
Lebanon,2068,49.6
Liberia,2068,9.22
Libya,2068,49.3
St. Lucia,2068,47.6
Sri Lanka,2068,23.8
Lesotho,2068,9.51
Lithuania,2068,79.8
Luxembourg,2068,84.8
Latvia,2068,71.5
Morocco,2068,32.9
Monaco,2068,45.7
Moldova,2068,22.8
Madagascar,2068,3.85
Maldives,2068,45.3
Mexico,2068,32.8
Marshall Islands,2068,34.2
North Macedonia,2068,36.5
Mali,2068,12.5
Malta,2068,106.0
Myanmar,2068,18.7
Montenegro,2068,41.0
Mongolia,2068,25.8
Mozambique,2068,5.38
Mauritania,2068,20.2
Mauritius,2068,38.0
Malawi,2068,4.47
Malaysia,2068,71.3
Namibia,2068,25.8
Niger,2068,7.27
Nigeria,2068,9.7
Nicaragua,2068,36.2
Netherlands,2068,92.9
Norway,2068,95.2
Nepal,2068,23.5
Nauru,2068,20.7
New Zealand,2068,69.0
Oman,2068,60.1
Pakistan,2068,15.0
Panama,2068,63.9
Peru,2068,30.5
Philippines,2068,26.0
Palau,2068,41.0
Papua New Guinea,2068,11.3
Poland,2068,55.4
North Korea,2068,6.77
Portugal,2068,71.6
Paraguay,2068,47.6
Palestine,2068,30.8
Qatar,2068,120.0
Romania,2068,53.6
Russia,2068,40.4
Rwanda,2068,12.3
Saudi Arabia,2068,76.2
Sudan,2068,6.75
Senegal,2068,20.0
Singapore,2068,123.0
Solomon Islands,2068,7.94
Sierra Leone,2068,9.4
El Salvador,2068,33.7
San Marino,2068,81.5
Somalia,2068,6.03
Serbia,2068,50.3
South Sudan,2068,3.51
Sao Tome and Principe,2068,13.2
Suriname,2068,34.6
Slovak Republic,2068,50.0
Slovenia,2068,85.8
Sweden,2068,85.4
Eswatini,2068,17.2
Seychelles,2068,46.0
Syria,2068,7.09
Chad,2068,6.99
Togo,2068,13.8
Thailand,2068,41.8
Tajikistan,2068,28.6
Turkmenistan,2068,29.1
Timor-Leste,2068,5.39
Tonga,2068,25.0
Trinidad and Tobago,2068,49.7
Tunisia,2068,35.0
Turkey,2068,49.1
Tuvalu,2068,32.9
Taiwan,2068,79.8
Tanzania,2068,10.7
Uganda,2068,10.7
Ukraine,2068,25.2
Uruguay,2068,57.8
USA,2068,116.0
Uzbekistan,2068,11.3
St. Vincent and the Grenadines,2068,38.5
Venezuela,2068,13.3
Vietnam,2068,51.3
Vanuatu,2068,10.7
Samoa,2068,26.5
Yemen,2068,4.78
South Africa,2068,26.3
Zambia,2068,8.16
Zimbabwe,2068,11.2
Afghanistan,2069,6.62
Angola,2069,12.2
Albania,2069,42.4
Andorra,2069,78.4
UAE,2069,99.4
Argentina,2069,45.8
Armenia,2069,24.2
Antigua and Barbuda,2069,47.3
Australia,2069,96.5
Austria,2069,97.9
Azerbaijan,2069,47.8
Burundi,2069,4.41
Belgium,2069,90.4
Benin,2069,15.7
Burkina Faso,2069,12.9
Bangladesh,2069,17.6
Bulgaria,2069,76.7
Bahrain,2069,76.2
Bahamas,2069,57.6
Bosnia and Herzegovina,2069,80.4
Belarus,2069,37.3
Belize,2069,23.2
Bolivia,2069,52.0
Brazil,2069,48.4
Barbados,2069,37.0
Brunei,2069,83.3
Bhutan,2069,43.9
Botswana,2069,24.5
Central African Republic,2069,4.87
Canada,2069,95.6
Switzerland,2069,94.4
Chile,2069,57.4
China,2069,40.4
Cote d'Ivoire,2069,19.8
Cameroon,2069,17.7
"Congo, Dem. Rep.",2069,6.01
"Congo, Rep.",2069,7.95
Colombia,2069,37.0
Comoros,2069,15.6
Cape Verde,2069,32.0
Costa Rica,2069,54.7
Cuba,2069,28.3
Cyprus,2069,94.4
Czech Republic,2069,72.1
Germany,2069,92.8
Djibouti,2069,19.8
Dominica,2069,32.4
Denmark,2069,92.9
Dominican Republic,2069,35.7
Algeria,2069,23.5
Ecuador,2069,38.0
Egypt,2069,20.4
Eritrea,2069,9.29
Spain,2069,87.0
Estonia,2069,76.8
Ethiopia,2069,17.3
Finland,2069,91.0
Fiji,2069,19.6
France,2069,96.6
"Micronesia, Fed. Sts.",2069,14.0
Gabon,2069,28.4
UK,2069,94.9
Georgia,2069,22.3
Ghana,2069,16.8
Guinea,2069,14.4
Gambia,2069,13.6
Guinea-Bissau,2069,10.8
Equatorial Guinea,2069,24.1
Greece,2069,61.6
Grenada,2069,37.4
Guatemala,2069,30.1
Guyana,2069,104.0
"Hong Kong, China",2069,86.2
Honduras,2069,29.0
Croatia,2069,69.9
Haiti,2069,8.12
Hungary,2069,61.8
Indonesia,2069,23.0
India,2069,18.5
Ireland,2069,68.4
Iran,2069,37.5
Iraq,2069,27.9
Iceland,2069,86.5
Israel,2069,71.3
Italy,2069,88.3
Jamaica,2069,38.9
Jordan,2069,37.0
Japan,2069,85.4
Kazakhstan,2069,26.1
Kenya,2069,12.1
Kyrgyz Republic,2069,20.9
Cambodia,2069,21.3
Kiribati,2069,14.7
St. Kitts and Nevis,2069,55.3
South Korea,2069,79.2
Kuwait,2069,71.6
Lao,2069,20.5
Lebanon,2069,50.5
Liberia,2069,9.42
Libya,2069,50.0
St. Lucia,2069,48.4
Sri Lanka,2069,24.3
Lesotho,2069,9.74
Lithuania,2069,80.3
Luxembourg,2069,84.6
Latvia,2069,72.1
Morocco,2069,33.6
Monaco,2069,45.3
Moldova,2069,23.2
Madagascar,2069,3.93
Maldives,2069,45.8
Mexico,2069,33.3
Marshall Islands,2069,35.0
North Macedonia,2069,37.1
Mali,2069,12.7
Malta,2069,107.0
Myanmar,2069,19.2
Montenegro,2069,41.5
Mongolia,2069,26.3
Mozambique,2069,5.49
Mauritania,2069,20.7
Mauritius,2069,38.5
Malawi,2069,4.57
Malaysia,2069,72.0
Namibia,2069,26.4
Niger,2069,7.42
Nigeria,2069,9.93
Nicaragua,2069,37.0
Netherlands,2069,93.2
Norway,2069,95.4
Nepal,2069,24.0
Nauru,2069,21.1
New Zealand,2069,69.5
Oman,2069,60.7
Pakistan,2069,15.4
Panama,2069,64.4
Peru,2069,31.1
Philippines,2069,26.6
Palau,2069,41.7
Papua New Guinea,2069,11.6
Poland,2069,55.8
North Korea,2069,6.92
Portugal,2069,72.1
Paraguay,2069,48.4
Palestine,2069,31.5
Qatar,2069,120.0
Romania,2069,54.1
Russia,2069,40.9
Rwanda,2069,12.6
Saudi Arabia,2069,76.6
Sudan,2069,6.91
Senegal,2069,20.5
Singapore,2069,123.0
Solomon Islands,2069,8.12
Sierra Leone,2069,9.61
El Salvador,2069,34.4
San Marino,2069,81.8
Somalia,2069,6.15
Serbia,2069,50.9
South Sudan,2069,3.57
Sao Tome and Principe,2069,13.6
Suriname,2069,35.2
Slovak Republic,2069,50.4
Slovenia,2069,86.4
Sweden,2069,85.8
Eswatini,2069,17.6
Seychelles,2069,46.5
Syria,2069,7.26
Chad,2069,7.14
Togo,2069,14.2
Thailand,2069,42.4
Tajikistan,2069,29.3
Turkmenistan,2069,29.6
Timor-Leste,2069,5.52
Tonga,2069,25.6
Trinidad and Tobago,2069,50.4
Tunisia,2069,35.7
Turkey,2069,49.5
Tuvalu,2069,33.7
Taiwan,2069,80.0
Tanzania,2069,11.0
Uganda,2069,11.0
Ukraine,2069,25.8
Uruguay,2069,58.5
USA,2069,116.0
Uzbekistan,2069,11.5
St. Vincent and the Grenadines,2069,39.2
Venezuela,2069,13.6
Vietnam,2069,52.2
Vanuatu,2069,10.9
Samoa,2069,27.1
Yemen,2069,4.88
South Africa,2069,26.8
Zambia,2069,8.36
Zimbabwe,2069,11.5
Afghanistan,2070,6.76
Angola,2070,12.5
Albania,2070,43.1
Andorra,2070,78.8
UAE,2070,99.6
Argentina,2070,46.4
Armenia,2070,24.5
Antigua and Barbuda,2070,47.9
Australia,2070,97.0
Austria,2070,98.4
Azerbaijan,2070,48.6
Burundi,2070,4.49
Belgium,2070,90.9
Benin,2070,16.1
Burkina Faso,2070,13.2
Bangladesh,2070,18.0
Bulgaria,2070,77.5
Bahrain,2070,76.6
Bahamas,2070,58.1
Bosnia and Herzegovina,2070,81.6
Belarus,2070,37.9
Belize,2070,23.7
Bolivia,2070,53.1
Brazil,2070,49.2
Barbados,2070,37.6
Brunei,2070,83.6
Bhutan,2070,44.7
Botswana,2070,24.9
Central African Republic,2070,4.96
Canada,2070,96.1
Switzerland,2070,94.6
Chile,2070,58.1
China,2070,40.9
Cote d'Ivoire,2070,20.3
Cameroon,2070,18.2
"Congo, Dem. Rep.",2070,6.13
"Congo, Rep.",2070,8.14
Colombia,2070,37.5
Comoros,2070,16.0
Cape Verde,2070,32.6
Costa Rica,2070,55.4
Cuba,2070,28.9
Cyprus,2070,95.0
Czech Republic,2070,72.6
Germany,2070,93.2
Djibouti,2070,20.2
Dominica,2070,33.0
Denmark,2070,93.3
Dominican Republic,2070,36.2
Algeria,2070,24.0
Ecuador,2070,38.7
Egypt,2070,20.8
Eritrea,2070,9.52
Spain,2070,87.6
Estonia,2070,77.4
Ethiopia,2070,17.7
Finland,2070,91.5
Fiji,2070,20.0
France,2070,97.2
"Micronesia, Fed. Sts.",2070,14.4
Gabon,2070,28.9
UK,2070,95.5
Georgia,2070,22.6
Ghana,2070,17.2
Guinea,2070,14.7
Gambia,2070,13.9
Guinea-Bissau,2070,11.0
Equatorial Guinea,2070,24.6
Greece,2070,62.1
Grenada,2070,38.0
Guatemala,2070,30.7
Guyana,2070,104.0
"Hong Kong, China",2070,86.5
Honduras,2070,29.6
Croatia,2070,70.4
Haiti,2070,8.31
Hungary,2070,62.3
Indonesia,2070,23.4
India,2070,18.9
Ireland,2070,68.3
Iran,2070,38.1
Iraq,2070,28.5
Iceland,2070,86.9
Israel,2070,71.8
Italy,2070,88.9
Jamaica,2070,39.7
Jordan,2070,37.7
Japan,2070,86.0
Kazakhstan,2070,26.4
Kenya,2070,12.3
Kyrgyz Republic,2070,21.4
Cambodia,2070,21.7
Kiribati,2070,15.1
St. Kitts and Nevis,2070,55.9
South Korea,2070,79.7
Kuwait,2070,72.1
Lao,2070,20.9
Lebanon,2070,51.5
Liberia,2070,9.63
Libya,2070,50.6
St. Lucia,2070,49.2
Sri Lanka,2070,24.7
Lesotho,2070,9.97
Lithuania,2070,80.8
Luxembourg,2070,84.5
Latvia,2070,72.7
Morocco,2070,34.3
Monaco,2070,45.0
Moldova,2070,23.7
Madagascar,2070,4.02
Maldives,2070,46.4
Mexico,2070,33.8
Marshall Islands,2070,35.8
North Macedonia,2070,37.6
Mali,2070,13.0
Malta,2070,107.0
Myanmar,2070,19.6
Montenegro,2070,42.0
Mongolia,2070,26.8
Mozambique,2070,5.61
Mauritania,2070,21.1
Mauritius,2070,38.9
Malawi,2070,4.66
Malaysia,2070,72.6
Namibia,2070,26.9
Niger,2070,7.58
Nigeria,2070,10.2
Nicaragua,2070,37.9
Netherlands,2070,93.6
Norway,2070,95.7
Nepal,2070,24.6
Nauru,2070,21.5
New Zealand,2070,69.9
Oman,2070,61.3
Pakistan,2070,15.7
Panama,2070,64.9
Peru,2070,31.7
Philippines,2070,27.1
Palau,2070,42.3
Papua New Guinea,2070,11.8
Poland,2070,56.2
North Korea,2070,7.07
Portugal,2070,72.7
Paraguay,2070,49.2
Palestine,2070,32.3
Qatar,2070,119.0
Romania,2070,54.5
Russia,2070,41.5
Rwanda,2070,12.9
Saudi Arabia,2070,77.1
Sudan,2070,7.08
Senegal,2070,21.0
Singapore,2070,123.0
Solomon Islands,2070,8.31
Sierra Leone,2070,9.83
El Salvador,2070,35.1
San Marino,2070,82.1
Somalia,2070,6.27
Serbia,2070,51.6
South Sudan,2070,3.64
Sao Tome and Principe,2070,13.9
Suriname,2070,35.8
Slovak Republic,2070,50.8
Slovenia,2070,86.9
Sweden,2070,86.2
Eswatini,2070,18.0
Seychelles,2070,46.9
Syria,2070,7.44
Chad,2070,7.29
Togo,2070,14.5
Thailand,2070,43.0
Tajikistan,2070,30.0
Turkmenistan,2070,30.1
Timor-Leste,2070,5.65
Tonga,2070,26.2
Trinidad and Tobago,2070,51.0
Tunisia,2070,36.4
Turkey,2070,49.9
Tuvalu,2070,34.5
Taiwan,2070,80.3
Tanzania,2070,11.2
Uganda,2070,11.2
Ukraine,2070,26.3
Uruguay,2070,59.2
USA,2070,116.0
Uzbekistan,2070,11.8
St. Vincent and the Grenadines,2070,39.8
Venezuela,2070,13.9
Vietnam,2070,53.1
Vanuatu,2070,11.2
Samoa,2070,27.7
Yemen,2070,4.99
South Africa,2070,27.3
Zambia,2070,8.56
Zimbabwe,2070,11.8
Afghanistan,2071,6.9
Angola,2071,12.8
Albania,2071,43.7
Andorra,2071,79.3
UAE,2071,99.7
Argentina,2071,47.0
Armenia,2071,24.8
Antigua and Barbuda,2071,48.5
Australia,2071,97.5
Austria,2071,98.8
Azerbaijan,2071,49.4
Burundi,2071,4.57
Belgium,2071,91.3
Benin,2071,16.5
Burkina Faso,2071,13.5
Bangladesh,2071,18.4
Bulgaria,2071,78.3
Bahrain,2071,77.0
Bahamas,2071,58.7
Bosnia and Herzegovina,2071,82.8
Belarus,2071,38.5
Belize,2071,24.2
Bolivia,2071,54.3
Brazil,2071,50.0
Barbados,2071,38.2
Brunei,2071,83.9
Bhutan,2071,45.5
Botswana,2071,25.3
Central African Republic,2071,5.05
Canada,2071,96.7
Switzerland,2071,94.8
Chile,2071,58.8
China,2071,41.4
Cote d'Ivoire,2071,20.8
Cameroon,2071,18.6
"Congo, Dem. Rep.",2071,6.25
"Congo, Rep.",2071,8.34
Colombia,2071,38.1
Comoros,2071,16.4
Cape Verde,2071,33.3
Costa Rica,2071,56.0
Cuba,2071,29.4
Cyprus,2071,95.6
Czech Republic,2071,73.1
Germany,2071,93.7
Djibouti,2071,20.7
Dominica,2071,33.6
Denmark,2071,93.6
Dominican Republic,2071,36.7
Algeria,2071,24.5
Ecuador,2071,39.5
Egypt,2071,21.1
Eritrea,2071,9.74
Spain,2071,88.2
Estonia,2071,78.0
Ethiopia,2071,18.1
Finland,2071,92.0
Fiji,2071,20.3
France,2071,97.8
"Micronesia, Fed. Sts.",2071,14.7
Gabon,2071,29.4
UK,2071,96.0
Georgia,2071,22.9
Ghana,2071,17.6
Guinea,2071,15.1
Gambia,2071,14.2
Guinea-Bissau,2071,11.3
Equatorial Guinea,2071,25.1
Greece,2071,62.7
Grenada,2071,38.6
Guatemala,2071,31.3
Guyana,2071,104.0
"Hong Kong, China",2071,86.7
Honduras,2071,30.3
Croatia,2071,71.0
Haiti,2071,8.51
Hungary,2071,62.8
Indonesia,2071,23.8
India,2071,19.3
Ireland,2071,68.1
Iran,2071,38.8
Iraq,2071,29.1
Iceland,2071,87.2
Israel,2071,72.2
Italy,2071,89.4
Jamaica,2071,40.5
Jordan,2071,38.5
Japan,2071,86.6
Kazakhstan,2071,26.6
Kenya,2071,12.6
Kyrgyz Republic,2071,21.9
Cambodia,2071,22.2
Kiribati,2071,15.4
St. Kitts and Nevis,2071,56.5
South Korea,2071,80.1
Kuwait,2071,72.5
Lao,2071,21.4
Lebanon,2071,52.4
Liberia,2071,9.84
Libya,2071,51.3
St. Lucia,2071,50.0
Sri Lanka,2071,25.1
Lesotho,2071,10.2
Lithuania,2071,81.4
Luxembourg,2071,84.4
Latvia,2071,73.3
Morocco,2071,35.0
Monaco,2071,44.6
Moldova,2071,24.2
Madagascar,2071,4.11
Maldives,2071,46.9
Mexico,2071,34.2
Marshall Islands,2071,36.6
North Macedonia,2071,38.2
Mali,2071,13.4
Malta,2071,108.0
Myanmar,2071,20.1
Montenegro,2071,42.5
Mongolia,2071,27.2
Mozambique,2071,5.73
Mauritania,2071,21.6
Mauritius,2071,39.4
Malawi,2071,4.76
Malaysia,2071,73.3
Namibia,2071,27.5
Niger,2071,7.74
Nigeria,2071,10.4
Nicaragua,2071,38.8
Netherlands,2071,93.9
Norway,2071,95.9
Nepal,2071,25.2
Nauru,2071,21.9
New Zealand,2071,70.4
Oman,2071,61.9
Pakistan,2071,16.1
Panama,2071,65.4
Peru,2071,32.2
Philippines,2071,27.6
Palau,2071,42.9
Papua New Guinea,2071,12.1
Poland,2071,56.6
North Korea,2071,7.22
Portugal,2071,73.3
Paraguay,2071,50.0
Palestine,2071,33.1
Qatar,2071,119.0
Romania,2071,54.9
Russia,2071,42.0
Rwanda,2071,13.2
Saudi Arabia,2071,77.5
Sudan,2071,7.25
Senegal,2071,21.5
Singapore,2071,123.0
Solomon Islands,2071,8.51
Sierra Leone,2071,10.0
El Salvador,2071,35.8
San Marino,2071,82.3
Somalia,2071,6.39
Serbia,2071,52.2
South Sudan,2071,3.7
Sao Tome and Principe,2071,14.2
Suriname,2071,36.4
Slovak Republic,2071,51.3
Slovenia,2071,87.5
Sweden,2071,86.7
Eswatini,2071,18.3
Seychelles,2071,47.4
Syria,2071,7.62
Chad,2071,7.44
Togo,2071,14.8
Thailand,2071,43.6
Tajikistan,2071,30.7
Turkmenistan,2071,30.6
Timor-Leste,2071,5.79
Tonga,2071,26.8
Trinidad and Tobago,2071,51.7
Tunisia,2071,37.1
Turkey,2071,50.3
Tuvalu,2071,35.3
Taiwan,2071,80.5
Tanzania,2071,11.5
Uganda,2071,11.5
Ukraine,2071,26.9
Uruguay,2071,59.9
USA,2071,117.0
Uzbekistan,2071,12.0
St. Vincent and the Grenadines,2071,40.4
Venezuela,2071,14.2
Vietnam,2071,53.9
Vanuatu,2071,11.4
Samoa,2071,28.4
Yemen,2071,5.1
South Africa,2071,27.8
Zambia,2071,8.77
Zimbabwe,2071,12.1
Afghanistan,2072,7.04
Angola,2072,13.1
Albania,2072,44.4
Andorra,2072,79.7
UAE,2072,99.8
Argentina,2072,47.7
Armenia,2072,25.2
Antigua and Barbuda,2072,49.1
Australia,2072,98.0
Austria,2072,99.2
Azerbaijan,2072,50.2
Burundi,2072,4.65
Belgium,2072,91.7
Benin,2072,16.9
Burkina Faso,2072,13.8
Bangladesh,2072,18.7
Bulgaria,2072,79.1
Bahrain,2072,77.4
Bahamas,2072,59.2
Bosnia and Herzegovina,2072,84.0
Belarus,2072,39.1
Belize,2072,24.7
Bolivia,2072,55.4
Brazil,2072,50.8
Barbados,2072,38.9
Brunei,2072,84.1
Bhutan,2072,46.3
Botswana,2072,25.7
Central African Republic,2072,5.14
Canada,2072,97.2
Switzerland,2072,95.0
Chile,2072,59.4
China,2072,41.9
Cote d'Ivoire,2072,21.2
Cameroon,2072,19.0
"Congo, Dem. Rep.",2072,6.38
"Congo, Rep.",2072,8.54
Colombia,2072,38.7
Comoros,2072,16.8
Cape Verde,2072,34.0
Costa Rica,2072,56.7
Cuba,2072,30.0
Cyprus,2072,96.2
Czech Republic,2072,73.6
Germany,2072,94.1
Djibouti,2072,21.2
Dominica,2072,34.2
Denmark,2072,94.0
Dominican Republic,2072,37.1
Algeria,2072,24.9
Ecuador,2072,40.2
Egypt,2072,21.5
Eritrea,2072,9.97
Spain,2072,88.9
Estonia,2072,78.5
Ethiopia,2072,18.6
Finland,2072,92.4
Fiji,2072,20.7
France,2072,98.3
"Micronesia, Fed. Sts.",2072,15.1
Gabon,2072,29.9
UK,2072,96.6
Georgia,2072,23.2
Ghana,2072,18.0
Guinea,2072,15.5
Gambia,2072,14.6
Guinea-Bissau,2072,11.5
Equatorial Guinea,2072,25.6
Greece,2072,63.3
Grenada,2072,39.2
Guatemala,2072,31.9
Guyana,2072,104.0
"Hong Kong, China",2072,87.0
Honduras,2072,31.0
Croatia,2072,71.6
Haiti,2072,8.72
Hungary,2072,63.3
Indonesia,2072,24.1
India,2072,19.7
Ireland,2072,68.0
Iran,2072,39.4
Iraq,2072,29.7
Iceland,2072,87.6
Israel,2072,72.6
